date,sh_index_000001,csi300_index,bond_pure_000015,bond_qdii_004998,dividend_100032,money_market_000198,quant_a_001917,gold_000216,nasdaq_000834,global_tech_017730,oil_501018
2015-01-05,3350.519,3.0489,1.0,1.0,1.0,1.0002170386431357,1.0,1.0,1.0,1.0,1.0
2015-01-06,3351.446,3.0511,1.0009505703422052,0.9868049010367578,1.005586592178771,1.0002713056637973,1.0007215717143887,1.0077951002227172,0.9918533604887984,0.9932318104906938,0.9903329752953813
2015-01-07,3373.954,3.0513,1.0019011406844107,0.9792648444863337,1.0041899441340782,1.0003255756287293,1.0007871691429695,1.010022271714922,0.9979633401221996,1.0084602368866329,0.9924812030075187
2015-01-08,3293.456,3.0293,1.0038022813688212,0.9792648444863337,0.989292364990689,1.0003798485380917,0.9935714519990816,1.0077951002227172,1.0132382892057026,1.0279187817258884,1.0128893662728249
2015-01-09,3285.412,3.0281,1.0047528517110265,0.9830348727615457,0.9860335195530725,1.000434124392044,0.9931778674275967,1.0089086859688197,1.0081466395112015,1.0203045685279188,1.007518796992481
2015-01-12,3229.316,3.0202,1.005703422053232,0.9858623939679548,0.9729981378026069,1.0005969696230388,0.9905867689986552,1.0211581291759466,0.9989816700610998,1.011844331641286,0.9881847475832438
2015-01-13,3235.301,3.0197,1.0076045627376427,0.9905749293119698,0.979050279329609,1.0006512572569488,0.9904227754272031,1.0267260579064588,0.9969450101832994,1.0101522842639594,0.9849624060150376
2015-01-14,3222.437,3.0162,1.0104562737642584,0.9886899151743638,0.9767225325884542,1.0007055478362477,0.9892748204270392,1.0278396436525612,0.9938900203665988,1.005922165820643,0.9860365198711063
2015-01-15,3336.455,3.0462,1.0104562737642584,0.9792648444863337,0.994413407821229,1.0007598413610952,0.9991144347141591,1.017817371937639,0.9816700610997963,0.9940778341793571,0.9828141783029001
2015-01-16,3376.495,3.054,1.0123574144486691,0.9745523091423186,1.0,1.0008141378316513,1.0016727344288103,1.0456570155902003,0.9928716904276985,1.0084602368866329,1.0032223415682062
2015-01-19,3116.351,2.9746,1.0133079847908746,0.9736098020735156,0.9487895716945994,1.0009770449191688,0.975630555282233,1.0612472160356348,0.9928716904276985,1.0093062605752963,1.0010741138560688
2015-01-20,3173.052,2.9858,1.0133079847908746,0.9764373232799247,0.9650837988826815,1.0010313531741575,0.9793040112827576,1.0623608017817372,0.9989816700610998,1.0109983079526228,0.9978517722878625
2015-01-21,3323.611,3.0287,1.0142585551330798,0.9773798303487276,0.9883612662942273,1.0010856643756534,0.9933746597133393,1.0790645879732739,1.0040733197556009,1.015228426395939,1.0107411385606873
2015-01-22,3343.344,3.0322,1.0142585551330798,0.9820923656927428,0.9925512104283054,1.0011399785238173,0.9945226147135032,1.066815144766147,1.0193482688391038,1.0313028764805416,1.0128893662728249
2015-01-23,3351.764,3.033,1.015209125475285,0.9839773798303488,0.9888268156424581,1.001194295618808,0.9947850044278264,1.076837416481069,1.0224032586558045,1.029610829103215,1.0107411385606873
2015-01-26,3383.182,3.0389,1.015209125475285,0.9830348727615457,0.9981378026070763,1.0013572645863449,0.9967201285709599,1.0812917594654787,1.0224032586558045,1.0338409475465313,1.0128893662728249
2015-01-27,3352.96,3.0312,1.015209125475285,0.9858623939679548,0.9972067039106144,1.0014115934702446,0.9941946275705992,1.0712694877505566,1.0,1.0194585448392557,1.011815252416756
2015-01-28,3305.738,3.0178,1.015209125475285,0.9877474081055608,0.9916201117318435,1.001465925301771,0.9897995998556856,1.0746102449888641,0.9928716904276985,1.0126903553299493,0.9924812030075187
2015-01-29,3262.305,3.0036,1.015209125475285,0.9877474081055608,0.9874301675977653,1.0015202600810844,0.9851421824264488,1.0679287305122493,1.0020366598778003,1.027072758037225,0.9881847475832438
2015-01-30,3210.363,2.992,1.015209125475285,0.9924599434495759,0.9795158286778398,1.0015745978083448,0.9813375315687625,1.0512249443207127,0.9959266802443992,1.0126903553299493,0.9935553168635876
2015-02-02,3128.3,2.9717,1.015209125475285,0.9905749293119698,0.9664804469273742,1.0017376286794053,0.9746793925678112,1.0701559020044542,1.0040733197556009,1.0203045685279188,1.0182599355531685
2015-02-03,3204.907,2.9947,1.0142585551330798,0.9905749293119698,0.9771880819366853,1.0017919782000522,0.9822230968546032,1.0712694877505566,1.0132382892057026,1.0321489001692048,1.046186895810956
2015-02-04,3174.126,2.9868,1.0142585551330798,0.9896324222431669,0.9725325884543761,1.0018463306694456,0.9796319984256617,1.0579064587973273,1.010183299389002,1.0313028764805416,1.0300751879699248
2015-02-05,3136.531,2.9785,1.015209125475285,0.9896324222431669,0.9632216014897579,1.0019006860877455,0.9769097051395584,1.0590200445434297,1.0193482688391038,1.0431472081218276,1.046186895810956
2015-02-06,3075.907,2.9649,1.0161596958174903,0.9896324222431669,0.9487895716945994,1.001955044455112,0.9724490799960641,1.0579064587973273,1.0112016293279023,1.0363790186125212,1.0472610096670247
2015-02-09,3095.124,2.9743,1.0171102661596958,0.9905749293119698,0.9483240223463686,1.0021181372532106,0.9755321591393616,1.0412026726057906,1.009164969450102,1.0313028764805416,1.0494092373791621
2015-02-10,3141.593,2.9918,1.0171102661596958,0.9915174363807729,0.9604283054003725,1.0021725074184435,0.9812719341401817,1.0434298440979957,1.0234215885947047,1.0423011844331642,1.0397422126745435
2015-02-11,3157.704,3.0005,1.0199619771863118,0.9924599434495759,0.9632216014897579,1.002226880533543,0.9841254222834465,1.0378619153674833,1.0264765784114054,1.0448392554991541,1.0354457572502684
2015-02-12,3173.416,3.0051,1.0209125475285172,0.9934024505183789,0.9646182495344506,1.002281256598669,0.9856341631408049,1.0267260579064588,1.0376782077393074,1.0541455160744502,1.0537056928034372
2015-02-13,3203.827,3.0117,1.0209125475285172,0.9934024505183789,0.973463687150838,1.0023356356139819,0.9877988782839712,1.0334075723830736,1.044806517311609,1.0575296108291032,1.0816326530612244
2015-02-16,3222.363,3.02,1.0228136882129277,0.9934024505183789,0.9781191806331471,1.0024987903626417,0.9905211715700744,1.0367483296213809,1.044806517311609,1.05668358714044,1.0784103114930181
2015-02-17,3246.906,3.0268,1.023764258555133,0.9943449575871819,0.9841713221601489,1.0025531811803021,0.9927514841418217,1.0311804008908687,1.0458248472505092,1.060067681895093,1.0805585392051558
2015-02-25,3228.843,3.0146,1.0256653992395437,1.0,0.9813780260707635,1.0029884139705738,0.9887500409983928,1.0211581291759466,1.060081466395112,1.0719120135363789,1.0590762620837808
2015-02-26,3298.359,3.0392,1.0256653992395437,1.002827521206409,0.994413407821229,1.0030428313528832,0.9968185247138313,1.0211581291759466,1.0651731160896132,1.0702199661590523,1.046186895810956
2015-02-27,3310.303,3.041,1.0266159695817492,1.0047125353440152,0.99487895716946,1.0030972516876209,0.9974089015710583,1.022271714922049,1.0610997963340123,1.0659898477157361,1.0440386680988183
2015-03-02,3336.285,3.0472,1.0266159695817492,1.0075400565504242,1.0060521415270018,1.003260530408007,0.9994424218570632,1.0322939866369711,1.0723014256619143,1.074450084602369,1.0365198711063373
2015-03-03,3263.052,3.0207,1.0256653992395437,1.0084825636192272,0.9958100558659216,1.0033149625540605,0.9907507625701073,1.022271714922049,1.0672097759674135,1.0693739424703892,1.0397422126745435
2015-03-04,3279.533,3.0283,1.0256653992395437,1.0084825636192272,1.0009310986964617,1.0033693976533433,0.9932434648561776,1.0200445434298442,1.0631364562118126,1.0642978003384096,1.0365198711063373
2015-03-05,3248.476,3.0175,1.0247148288973384,1.0075400565504242,0.9939478584729979,1.003423835706016,0.9897012037128144,1.0144766146993318,1.0661914460285131,1.0651438240270727,1.033297529538131
2015-03-06,3241.187,3.0147,1.023764258555133,1.0084825636192272,0.9930167597765363,1.0034782767122383,0.9887828397126832,1.012249443207127,1.0539714867617107,1.0524534686971236,1.0171858216970997
2015-03-09,3302.408,3.0339,1.0247148288973384,1.0075400565504242,1.0060521415270018,1.0036416174538074,0.99508019285644,0.9933184855233853,1.059063136456212,1.0558375634517767,1.0064446831364124
2015-03-10,3286.068,3.0292,1.023764258555133,1.0065975494816213,1.0060521415270018,1.0036960702758322,0.9935386532847912,0.9855233853006682,1.0427698574338087,1.0406091370558377,0.9849624060150376
2015-03-11,3290.9,3.0323,1.0247148288973384,1.0056550424128181,1.0088454376163871,1.003750526052208,0.9945554134277936,0.9844097995545656,1.0376782077393074,1.0380710659898478,0.9871106337271751
2015-03-12,3349.323,3.0537,1.0256653992395437,1.0047125353440152,1.0176908752327747,1.0038049847830952,1.0015743382859392,0.9866369710467706,1.0458248472505092,1.0524534686971236,0.9838882921589689
2015-03-13,3372.911,3.0609,1.0247148288973384,1.003770028275212,1.0242085661080074,1.003859446468654,1.003935845714848,0.9821826280623608,1.0417515274949083,1.0448392554991541,0.9731471535982814
2015-03-16,3449.305,3.087,1.0256653992395437,1.002827521206409,1.0400372439478585,1.0040228492549652,1.0124963101446423,0.9832962138084632,1.054989816700611,1.0583756345177664,0.9763694951664876
2015-03-17,3502.847,3.1011,1.0247148288973384,1.0009425070688032,1.051675977653631,1.0040773227608148,1.0171209288595886,0.9755011135857461,1.056008146639511,1.0558375634517767,0.9774436090225563
2015-03-18,3577.301,3.1256,1.023764258555133,0.999057492931197,1.0698324022346368,1.0041317992221375,1.0251566138607366,0.967706013363029,1.0651731160896132,1.0651438240270727,1.0
2015-03-19,3582.271,3.1234,1.023764258555133,0.999057492931197,1.074022346368715,1.004186278639094,1.024435042146348,0.9821826280623608,1.0651731160896132,1.0642978003384096,0.99140708915145
2015-03-20,3617.318,3.1371,1.0247148288973384,0.999057492931197,1.0810055865921788,1.004240761011845,1.0289284660041327,0.9821826280623608,1.0733197556008147,1.074450084602369,1.0021482277121374
2015-03-23,3687.728,3.1606,1.0247148288973384,0.998114985862394,1.0968342644320297,1.0044042258664656,1.0366361638623767,0.9910913140311804,1.0692464358452138,1.0710659898477157,1.0010741138560688
2015-03-24,3691.41,3.156,1.023764258555133,0.999057492931197,1.100093109869646,1.0044587200639965,1.0351274230050183,0.9955456570155902,1.0661914460285131,1.0651438240270727,1.0
2015-03-25,3660.727,3.1459,1.0218631178707223,1.0,1.0963687150837989,1.0045132172181235,1.031814752861688,0.9966592427616926,1.039714867617108,1.0439932318104908,1.007518796992481
2015-03-26,3682.095,3.152,1.0190114068441065,1.0,1.0982309124767224,1.0045677173290068,1.0338154744334023,1.0077951002227172,1.034623217922607,1.0448392554991541,1.0064446831364124
2015-03-27,3691.096,3.1593,1.0171102661596958,1.0009425070688032,1.105679702048417,1.0046222203968072,1.0362097805766013,1.0066815144766148,1.0407331975560081,1.0490693739424704,0.9978517722878625
2015-03-30,3786.568,3.1949,1.015209125475285,1.003770028275212,1.1256983240223464,1.004785747343314,1.0478861228639837,1.0,1.0519348268839104,1.0609137055837563,1.011815252416756
2015-03-31,3747.899,3.1859,1.0123574144486691,1.0056550424128181,1.1201117318435754,1.004840262240386,1.0449342385778477,0.9866369710467706,1.0417515274949083,1.0524534686971236,1.007518796992481
2015-04-01,3810.294,3.2075,1.0133079847908746,1.0094250706880301,1.1364059590316573,1.0048947800951775,1.0520187608645741,0.9910913140311804,1.039714867617108,1.0490693739424704,1.0107411385606873
2015-04-02,3825.784,3.2094,1.015209125475285,1.0113100848256362,1.1494413407821227,1.0049493009078483,1.0526419364360917,1.0055679287305122,1.039714867617108,1.050761421319797,1.0150375939849623
2015-04-03,3863.929,3.2215,1.015209125475285,1.0113100848256362,1.1657355679702048,1.0050038246785593,1.05661058086523,1.0022271714922049,1.039714867617108,1.0499153976311337,1.0150375939849623
2015-04-07,3961.378,3.2489,1.0161596958174903,1.0113100848256362,1.1922718808193669,1.0052219493450139,1.0655974285807996,1.010022271714922,1.044806517311609,1.0524534686971236,1.0386680988184747
2015-04-08,3994.811,3.2646,1.015209125475285,1.0169651272384543,1.196927374301676,1.0052764879083327,1.0707468267243925,1.012249443207127,1.0519348268839104,1.0609137055837563,1.0343716433941996
2015-04-09,3957.534,3.2561,1.0161596958174903,1.0197926484448634,1.1899441340782122,1.0053310294306546,1.0679589360097084,0.9977728285077951,1.059063136456212,1.0634517766497462,1.0494092373791621
2015-04-10,4034.31,3.2828,1.0171102661596958,1.0245051837888783,1.2132216014897579,1.00538557391214,1.076716192725245,0.9988864142538976,1.0641547861507128,1.0659898477157361,1.0537056928034372
2015-04-13,4121.715,3.3026,1.018060836501901,1.0311027332704996,1.2304469273743015,1.0055492251131843,1.0832103381547442,1.0089086859688197,1.0621181262729125,1.0609137055837563,1.0483351235230933
2015-04-14,4135.565,3.3026,1.0199619771863118,1.0301602262016964,1.2313780260707634,1.0056037814329302,1.0832103381547442,1.0,1.059063136456212,1.060067681895093,1.0612244897959182
2015-04-15,4084.163,3.2853,1.0218631178707223,1.0301602262016964,1.2090316573556796,1.0056583407126425,1.0775361605825051,0.9955456570155902,1.0651731160896132,1.0617597292724197,1.0848549946294306
2015-04-16,4194.823,3.3228,1.0228136882129277,1.0311027332704996,1.228119180633147,1.005712902952482,1.089835678441405,1.0044543429844097,1.0631364562118126,1.060067681895093,1.0870032223415682
2015-04-17,4287.296,3.3433,1.0228136882129277,1.0282752120640906,1.237895716945996,1.0057674681526092,1.096559414870937,1.0033407572383073,1.0478615071283095,1.0448392554991541,1.0762620837808807
2015-04-20,4217.077,3.3199,1.0275665399239542,1.0282752120640906,1.2188081936685287,1.0059311815163228,1.0888845157269835,1.010022271714922,1.0641547861507128,1.0558375634517767,1.0805585392051558
2015-04-21,4293.623,3.3485,1.0304182509505704,1.0282752120640906,1.2397579143389197,1.0059857585592071,1.0982649480140378,0.9966592427616926,1.0692464358452138,1.0583756345177664,1.0698174006444683
2015-04-22,4398.494,3.3822,1.029467680608365,1.0292177191328937,1.2672253258845436,1.006040338563182,1.1093181147299025,1.0033407572383073,1.0743380855397149,1.062605752961083,1.0730397422126745
2015-04-23,4414.508,3.3827,1.029467680608365,1.0311027332704996,1.2690875232774674,1.0060949215284083,1.1094821083013544,0.9899777282850779,1.079429735234216,1.0659898477157361,1.0816326530612244
2015-04-24,4393.686,3.3697,1.0285171102661597,1.0320452403393026,1.2593109869646182,1.006149507455047,1.1052182754436026,0.9977728285077951,1.093686354378819,1.0668358714043993,1.0805585392051558
2015-04-27,4527.396,3.4015,1.029467680608365,1.0339302544769087,1.2742085661080074,1.0063132830050425,1.1156482665879497,0.9888641425389755,1.0916496945010183,1.0609137055837563,1.0827067669172932
2015-04-28,4476.215,3.3857,1.0304182509505704,1.0348727615457118,1.255586592178771,1.0063678807789367,1.1104660697300666,1.0044543429844097,1.089613034623218,1.0592216582064298,1.0837808807733618
2015-04-29,4476.62,3.3951,1.0313688212927756,1.0367577756833177,1.2644320297951583,1.0064224815150464,1.113549148873364,1.0089086859688197,1.0814663951120165,1.0516074450084605,1.0870032223415682
2015-04-30,4441.655,3.3897,1.032319391634981,1.0377002827521207,1.26536312849162,1.0064770852135325,1.1117780183016825,1.0033407572383073,1.0641547861507128,1.0346869712351947,1.0859291084854994
2015-05-04,4480.464,3.4024,1.0342205323193916,1.0386427898209238,1.2788640595903165,1.0066955296344542,1.1159434550165632,0.9899777282850779,1.0835030549898168,1.0499153976311337,1.0837808807733618
2015-05-05,4298.706,3.3457,1.0342205323193916,1.0377002827521207,1.237895716945996,1.0067501481472332,1.0973465840139065,0.9933184855233853,1.0661914460285131,1.0363790186125212,1.0805585392051558
2015-05-06,4229.266,3.3354,1.0342205323193916,1.0358152686145146,1.2183426443202978,1.0068047696233526,1.0939683164419953,0.9977728285077951,1.059063136456212,1.0338409475465313,1.0784103114930181
2015-05-07,4112.214,3.3162,1.0351711026615968,1.0329877474081057,1.196927374301676,1.0068593940629735,1.0876709632982386,0.9899777282850779,1.0651731160896132,1.0397631133671743,1.0655209452201932
2015-05-08,4205.917,3.3417,1.0370722433460076,1.0367577756833177,1.2192737430167597,1.006914021466257,1.0960346354422905,0.9922048997772829,1.0784114052953155,1.053299492385787,1.0794844253490867
2015-05-11,4333.584,3.3779,1.0389733840304183,1.0395852968897268,1.2527932960893853,1.0070779214596894,1.1079077700154154,0.9910913140311804,1.0733197556008147,1.0499153976311337,1.066595059076262
2015-05-12,4401.219,3.3934,1.0399239543726235,1.0405278039585297,1.2676908752327745,1.0071325607192305,1.1129915707304274,0.9899777282850779,1.0723014256619143,1.0473773265651438,1.0676691729323307
2015-05-13,4375.76,3.3864,1.0418250950570342,1.0424128180961358,1.2648975791433892,1.0071872029432376,1.1106956607300993,0.9966592427616926,1.0733197556008147,1.0465313028764807,1.0698174006444683
2015-05-14,4378.311,3.3772,1.0456273764258555,1.0433553251649388,1.26536312849162,1.0072418481318723,1.1076781790153827,1.012249443207127,1.0885947046843176,1.0575296108291032,1.070891514500537
2015-05-15,4308.691,3.3545,1.0465779467680607,1.045240339302545,1.2504655493482308,1.007296496285295,1.1002328708714617,1.0144766146993318,1.0885947046843176,1.0583756345177664,1.070891514500537
2015-05-18,4283.491,3.3437,1.0484790874524714,1.048067860508954,1.2495344506517692,1.0074604585359002,1.0966906097280986,1.022271714922049,1.0926680244399185,1.0634517766497462,1.070891514500537
2015-05-19,4417.552,3.3897,1.0475285171102662,1.050895381715363,1.2797951582867784,1.0075151185500841,1.1117780183016825,1.0155902004454342,1.0916496945010183,1.062605752961083,1.058002148227712
2015-05-20,4446.288,3.3994,1.0475285171102662,1.051837888784166,1.2937616387337056,1.0075697815298603,1.1149594935878513,1.0044543429844097,1.0947046843177188,1.0617597292724197,1.0558539205155746
2015-05-21,4529.422,3.4294,1.0475285171102662,1.052780395852969,1.3240223463687149,1.00762444747539,1.124799107874971,1.0077951002227172,1.10081466395112,1.0634517766497462,1.0655209452201932
2015-05-22,4657.596,3.4646,1.0484790874524714,1.053722902921772,1.3491620111731844,1.0076791163868337,1.136344255305192,1.0066815144766148,1.10081466395112,1.062605752961083,1.0644468313641244
2015-05-25,4813.798,3.5116,1.0475285171102662,1.053722902921772,1.3808193668528863,1.0078431409182602,1.1517596510216799,1.0022271714922049,1.10081466395112,1.0634517766497462,1.062298603651987
2015-05-26,4910.897,3.5404,1.0475285171102662,1.0556079170593782,1.4050279329608937,1.0078978216949706,1.161205680737315,0.9966592427616926,1.0885947046843176,1.050761421319797,1.045112781954887
2015-05-27,4941.714,3.5345,1.0475285171102662,1.0556079170593782,1.4092178770949721,1.0079525054383998,1.1592705565941814,0.9899777282850779,1.1069246435845215,1.062605752961083,1.0440386680988183
2015-05-28,4620.266,3.4315,1.0456273764258555,1.054665409990575,1.3389199255121043,1.0080071921487088,1.1254878808750697,0.987750556792873,1.1038696537678208,1.0609137055837563,1.0397422126745435
2015-05-29,4611.744,3.4338,1.0427756653992395,1.051837888784166,1.340316573556797,1.0080618818260587,1.1262422513037489,0.9888641425389755,1.0977596741344195,1.0549915397631136,1.0354457572502684
2015-06-01,4828.738,3.5035,1.0427756653992395,1.050895381715363,1.3989757914338918,1.0082259686619637,1.1491029551641574,0.9855233853006682,1.1038696537678208,1.0575296108291032,1.0300751879699248
2015-06-02,4910.527,3.527,1.0427756653992395,1.052780395852969,1.430633147113594,1.0082806702090872,1.1568106530224016,0.9888641425389755,1.10081466395112,1.0558375634517767,1.0365198711063373
2015-06-03,4909.978,3.5255,1.043726235741445,1.051837888784166,1.4329608938547485,1.0083353747240564,1.1563186723080454,0.9888641425389755,1.1038696537678208,1.060067681895093,1.033297529538131
2015-06-04,4947.102,3.5355,1.0446768060836502,1.050895381715363,1.4432029795158285,1.0083900822070324,1.1595985437370855,0.9821826280623608,1.0957230142566192,1.0490693739424704,1.0182599355531685
2015-06-05,5023.096,3.5546,1.0446768060836502,1.050895381715363,1.4641527001862196,1.0084447926581763,1.1658630981665519,0.9788418708240534,1.093686354378819,1.0490693739424704,1.0214822771213747
2015-06-08,5131.881,3.5863,1.0456273764258555,1.051837888784166,1.4860335195530727,1.008608941822226,1.1762602905966086,0.9766146993318485,1.0835030549898168,1.041455160744501,1.016111707841031
2015-06-09,5113.534,3.5643,1.0456273764258555,1.04995287464656,1.4851024208566106,1.008663664147652,1.1690445734527206,0.9788418708240534,1.0814663951120165,1.0397631133671743,1.0193340494092373
2015-06-10,5106.036,3.5668,1.0456273764258555,1.053722902921772,1.4864990689013036,1.0087183894420513,1.1698645413099806,0.9855233853006682,1.0947046843177188,1.0516074450084605,1.033297529538131
2015-06-11,5121.593,3.568,1.0456273764258555,1.0556079170593782,1.4874301675977653,1.008773117705585,1.1702581258814655,0.9844097995545656,1.0947046843177188,1.0549915397631136,1.0300751879699248
2015-06-12,5166.35,3.579,1.0456273764258555,1.058435438265787,1.509776536312849,1.008827848938414,1.1738659844534094,0.9832962138084632,1.0865580448065173,1.0499153976311337,1.0193340494092373
2015-06-15,5062.993,3.5436,1.0456273764258555,1.057492931196984,1.495344506517691,1.0089920604542835,1.1622552395946077,0.9844097995545656,1.0824847250509164,1.0448392554991541,1.016111707841031
2015-06-16,4887.432,3.4974,1.0465779467680607,1.0556079170593782,1.452513966480447,1.0090468035659048,1.147102233592443,0.987750556792873,1.0875763747454177,1.050761421319797,1.0225563909774436
2015-06-17,4967.898,3.5209,1.0465779467680607,1.0565504241281811,1.4781191806331468,1.0091015496476272,1.1548099314506872,0.9810690423162584,1.0906313645621182,1.0516074450084605,1.024704618689581
2015-06-18,4785.356,3.4647,1.0465779467680607,1.057492931196984,1.452513966480447,1.0091562986996117,1.1363770540194824,0.987750556792873,1.104887983706721,1.062605752961083,1.0268528464017186
2015-06-19,4478.364,3.3866,1.0465779467680607,1.058435438265787,1.3845437616387337,1.009211050722019,1.11076125815868,0.9955456570155902,1.09979633401222,1.0609137055837563,1.020408163265306
2015-06-23,4576.492,3.4348,1.0465779467680607,1.061262959472196,1.398510242085661,1.0094300885191054,1.126570238446653,0.9866369710467706,1.1089613034623218,1.0693739424703892,1.0354457572502684
